ID_EMPRESA;MATRICULA
1;033366
1;033370
1;033371
1;033375
1;033376
1;033377
1;033379
1;033380
1;033382
1;033384
1;033385
1;033386
1;033388
1;033389
1;033391
1;033392
1;033397
1;033399
1;033400
1;033402
1;033403
1;033405
1;033406
1;033409
1;033410
1;033412
1;033413
1;033415
1;033417
1;033421
1;033422
1;033424
1;033425
1;033426
1;033430
1;033432
1;033433
1;033436
1;033442
1;033444
1;033446
1;033447
1;033449
1;033451
1;033452
1;033453
1;033455
1;033456
1;033457
1;033458
1;033459
1;033461
1;033462
1;033464
1;033465
1;033466
1;033468
1;033469
1;033470
1;033471
1;033472
1;033476
1;033478
1;033479
1;033480
1;033484
1;033485
1;033487
1;033489
1;033494
1;033496
1;033498
1;033500
1;033501
1;033507
1;033516
1;033517
1;033519
1;033520
1;033521
1;033522
1;033523
1;033524
1;033525
1;033526
1;033527
1;033528
1;033529
1;033531
1;033533
1;033534
1;033538
1;033540
1;033546
1;033551
1;033554
1;033557
1;033558
1;033560
1;033562
1;033567
1;033578
1;033585
1;033586
1;033588
1;033592
1;033595
1;033598
1;033600
1;033602
1;033620
1;033622
1;033625
1;033629
1;033634
1;033639
1;033640
1;033667
1;033669
1;033672
1;033678
1;033679
1;033682
1;033683
1;033695
1;033697
1;033698
1;033703
1;033704
1;033707
1;033708
1;033709
1;033711
1;033725
1;033728
1;033729
1;033740
1;033745
1;033747
1;033748
1;033750
1;033751
1;033752
1;033758
1;033765
1;033776
1;033781
1;033788
1;033807
1;033814
1;033817
1;033818
1;033823
1;033825
1;033846
1;033851
1;033852
1;033858
1;033860
1;033861
1;033862
1;033863
1;033864
1;033865
1;033867
1;033872
1;033874
1;033877
1;033878
1;033880
1;033891
1;033892
1;033894
1;033910
1;033919
1;033921
1;033933
1;033944
1;033946
1;033948
1;033950
1;033951
1;033952
1;033953
1;033957
1;033958
1;033959
1;033960
1;033961
1;033962
1;033963
1;033964
1;033965
1;033966
1;033967
1;033968
1;033969
1;033970
1;033972
1;033973
1;033974
1;033975
1;033976
1;033977
1;033978
1;033979
1;033980
1;033981
1;033982
1;033983
1;033984
1;033985
1;033986
1;033987
1;033988
1;033989
1;033990
1;033991
1;033992
1;033993
1;033994
1;033995
1;033996
1;033997
1;033998
1;033999
1;034002
1;034007
1;034008
1;034009
1;034014
1;034015
1;034017
1;034019
1;034022
1;034023
1;034024
1;034033
1;034034
1;034035
1;034080
1;034081
1;034086
1;034099
1;034100
1;034101
1;034102
1;034103
1;034104
1;034105
1;034106
1;034107
1;034109
1;034110
1;034111
1;034112
1;034113
1;034114
1;034115
1;034116
1;034117
1;034118
1;034119
1;034120
1;034121
1;034122
1;034123
1;034124
1;034125
1;034126
1;034127
1;034128
1;034129
1;034130
1;034131
1;034132
1;034133
1;034134
1;034135
1;034136
1;034137
1;034138
1;034139
1;034140
1;034141
1;034142
1;034143
1;034144
1;034145
1;034146
1;034147
1;034148
1;034149
1;034150
1;034151
1;034152
1;034153
1;034154
1;034155
1;034156
1;034157
1;034158
1;034159
1;034160
1;034161
1;034162
1;034163
1;034164
1;034165
1;034166
1;034167
1;034168
1;034169
1;034170
1;034171
1;034172
1;034173
1;034174
1;034175
1;034176
1;034177
1;034178
1;034179
1;034180
1;034181
1;034182
1;034183
1;034184
1;034185
1;034186
1;034187
1;034188
1;034189
1;034190
1;034191
1;034192
1;034193
1;034194
1;034195
1;034196
1;034197
1;034198
1;034199
1;034200
1;034201
1;034203
1;034204
1;034205
1;034206
1;034209
1;034210
1;034211
1;034213
1;034215
1;034216
1;034217
1;034218
1;034221
1;034222
1;034223
1;034224
1;034225
1;034226
1;034227
1;034229
1;034230
1;034232
1;034236
1;034237
1;034238
1;034239
1;034240
1;034241
1;034242
1;034243
1;034245
1;034246
1;034247
1;034251
1;034252
1;034254
1;034255
1;034256
1;034258
1;034259
1;034260
1;034261
1;034262
1;034263
1;034265
1;034266
1;034267
1;034268
1;034269
1;034270
1;034271
1;034272
1;034273
1;034274
1;034275
1;034276
1;034277
1;034278
1;034280
1;034282
1;034283
1;034284
1;034285
1;034286
1;034287
1;034288
1;034289
1;034290
1;034291
1;034292
1;034293
1;034294
1;034295
1;034297
1;034298
1;034300
1;034301
1;034302
1;034304
1;034305
1;034306
1;034307
1;034308
1;034311
1;034312
1;034314
1;034315
1;034317
1;034318
1;034319
1;034320
1;034322
1;034323
1;034324
1;034325
1;034326
1;034329
1;034330
1;034331
1;034332
1;034334
1;034335
1;034336
1;034337
1;034338
1;034340
1;034341
1;034342
1;034343
1;034344
1;034345
1;034346
1;034347
1;034348
1;034349
1;034350
1;034351
1;034352
1;034353
1;034354
1;034355
1;034356
1;034357
1;034358
1;034359
1;034360
1;034361
1;034362
1;034364
1;034365
1;034366
1;034367
1;034368
1;034369
1;034371
1;034373
1;034374
1;034375
1;034376
1;034377
1;034378
1;034379
1;034380
1;034381
1;034382
1;034383
1;034385
1;034386
1;034388
1;034389
1;034395
1;034396
1;034397
1;034398
1;034400
1;034401
1;034404
1;034406
1;034407
1;034408
1;034409
1;034410
1;034411
1;034412
1;034413
1;034414
1;034415
1;034417
1;034418
1;034419
1;034420
1;034421
1;034422
1;034423
1;034424
1;034425
1;034426
1;034427
1;034428
1;034443
1;034444
1;034445
1;034446
1;034447
1;034448
1;034449
1;034450
1;034451
1;034452
1;034453
1;034454
1;034456
1;034457
1;034458
1;034459
1;034460
1;034461
1;034462
1;034463
1;034464
1;034465
1;034466
1;034512
1;034513
1;034514
1;034515
1;034516
1;034517
1;034518
1;034519
1;034520
1;034521
1;034522
1;034523
1;034524
1;034525
1;034526
1;034527
1;034528
1;034529
1;034530
1;034531
1;034532
1;034533
1;034534
1;034535
1;034536
1;034537
1;034538
1;034539
1;034540
1;034542
1;034543
1;034544
1;034545
1;034546
1;034547
1;034548
1;034549
1;034550
1;034551
1;034552
1;034553
1;034554
1;034555
1;034556
1;034557
1;034558
1;034559
1;034560
1;034561
1;034562
1;034563
1;034564
1;034565
1;034566
1;034567
1;034568
1;034569
1;034570
1;034571
1;034572
1;034573
1;034574
1;034575
1;034576
1;034577
1;034578
1;034579
1;034580
1;034581
1;034582
1;034583
1;034584
1;034585
1;034586
1;034587
1;034588
1;034589
1;034590
1;034591
1;034592
1;034593
1;034594
1;034595
1;034596
1;034597
1;034598
1;034599
1;034600
1;034601
1;034602
1;034603
1;034604
1;034605
1;034606
1;034607
1;034608
1;034609
1;034610
1;034611
1;034612
1;034613
1;034614
1;034615
1;034616
1;034617
1;034618
1;034619
1;034620
1;034621
1;034622
1;034623
1;034624
1;034625
1;034626
1;034627
1;034628
1;034629
1;034630
1;034631
1;034632
1;034633
1;034634
1;034635
1;034636
1;034637
1;034638
1;034639
1;034640
1;034641
1;034642
1;034643
1;034644
1;034645
1;034646
1;034647
1;034648
1;034649
1;034650
1;034651
1;034652
1;034653
1;034654
1;034655
1;034656
1;034657
1;034658
1;034659
1;034660
1;034661
1;034662
1;034663
1;034664
1;034665
1;034666
1;034667
1;034668
1;034669
1;034670
1;034671
1;034672
1;034673
1;034674
1;034675
1;034676
1;034677
1;034678
1;034679
1;034680
1;034681
1;034682
1;034683
1;034684
1;034685
1;034686
1;034687
1;034688
1;034689
1;034690
1;034691
1;034692
1;034693
1;034694
1;034695
1;034696
1;034697
1;034698
1;034699
1;034700
1;034701
1;034702
1;034703
1;034704
1;034705
1;034706
1;034707
1;034708
1;034709
1;034710
1;034711
1;034712
1;034713
1;034714
1;034715
1;034716
1;034717
1;034718
1;034719
1;034720
1;034721
1;034722
1;034723
1;034724
1;034725
1;034726
1;034727
1;034728
1;034729
1;034730
1;034731
1;034732
1;034733
1;034734
1;034735
1;034737
1;034738
1;034739
1;034740
1;034741
1;034742
1;034743
1;034744
1;034745
1;034746
1;034747
1;034748
1;034749
1;034750
1;034751
1;034752
1;034753
1;034754
1;034755
1;034756
1;034757
1;034758
1;034759
1;034760
1;034761
1;034762
1;034763
1;034764
1;034765
1;034766
1;034767
1;034768
1;034769
1;034770
1;034771
1;034772
1;034773
1;034774
1;034775
1;034776
1;034777
1;034778
1;034779
1;034780
1;034781
1;034782
1;034783
1;034784
1;034785
1;034786
1;034787
1;034788
1;034789
1;034790
1;034791
1;034792
1;034793
1;034794
1;034795
1;034796
1;034797
1;034798
1;034799
1;034800
1;034801
1;034802
1;034803
1;034804
1;034805
1;034806
1;034807
1;034808
1;034809
1;034810
1;034811
1;034812
1;034813
1;034814
1;034815
1;034816
1;034817
1;034818
1;034819
1;034820
1;034821
1;034822
1;034823
1;034824
1;034825
1;034826
1;034827
1;034828
1;034829
1;034830
1;034831
1;034832
1;034833
1;034834
1;034835
1;034836
1;034837
1;034838
1;034839
1;034840
1;034841
1;034842
1;034843
1;034844
1;034845
1;034847
1;034848
1;034849
1;034850
1;034851
1;034852
1;034853
1;034854
1;034855
1;034856
1;034857
1;034858
1;034859
1;034860
1;034861
1;034862
1;034863
1;034864
1;034865
1;034866
1;034867
1;034868
1;034869
1;034870
1;034871
1;034872
1;034873
1;034874
1;034875
1;034876
1;034877
1;034878
1;034879
1;034880
1;034881
1;034882
1;034883
1;034884
1;034885
1;034886
1;034887
1;034888
1;034889
1;034890
1;034891
1;034892
1;034893
1;034894
1;034895
1;034896
1;034897
1;034898
1;034899
1;034900
1;034901
1;034902
1;034903
1;034904
1;034905
1;034906
1;034907
1;034908
1;034909
1;034910
1;034911
1;034912
1;034913
1;034914
1;034915
1;034916
1;034917
1;034918
1;034919
1;034920
1;034921
1;034922
1;034923
1;034924
1;034925
1;034926
1;034927
1;034928
1;034929
1;034930
1;034931
1;034932
1;034933
1;034934
1;034935
1;034936
1;034937
1;034938
1;034939
1;034940
1;034941
1;034942
1;034943
1;034944
1;034945
1;034946
1;034947
1;034948
1;034949
1;034950
1;034951
1;034952
1;034953
1;034954
1;034955
1;034956
1;034957
1;034958
1;034959
1;034960
1;034961
1;034962
1;034963
1;034964
1;034965
1;034966
1;034967
1;034968
1;034969
1;034970
1;034971
1;034972
1;034973
1;034974
1;034975
1;034976
1;034977
1;034978
1;034979
1;034980
1;034981
1;034982
1;034983
1;034984
1;034985
1;034986
1;034987
1;034988
1;034989
1;034990
1;034991
1;034992
1;034993
1;034994
1;034995
1;034996
1;034997
1;034998
1;034999
1;035000
1;035001
1;035002
1;035003
1;035004
1;035005
1;035006
1;035007
1;035008
1;035009
1;035010
1;035011
1;035012
1;035013
1;035014
1;035015
1;035016
1;035017
1;035018
1;035019
1;035020
1;035021
1;035022
1;035023
1;035024
1;035025
1;035026
1;035027
1;035028
1;035029
1;035030
1;035031
1;035032
1;035033
1;035034
1;035035
1;035036
1;035037
1;035038
1;035039
1;035040
1;035041
1;035042
1;035043
1;035044
1;035045
1;035046
1;035047
1;035048
1;035049
1;035050
1;035051
1;035052
1;035053
1;035054
1;035055
1;035056
1;035057
1;035058
1;035059
1;035060
1;035061
1;035062
1;035063
1;035064
1;035065
1;035066
1;035067
1;035068
1;035069
1;035070
1;035071
1;035072
1;035073
1;035074
1;035075
1;035076
1;035077
1;035078
1;035079
1;035080
1;035081
1;035082
1;035083
1;035084
1;035085
1;035086
1;035087
1;035088
1;035089
1;035090
1;035091
1;035092
1;035093
1;035094
1;035095
1;035096
1;035097
1;035098
1;035099
1;035100
1;035101
1;035102
1;035103
1;035104
1;035105
1;035106
1;035107
1;035108
1;035109
1;035110
1;035111
1;035112
1;035113
1;035114
1;035115
1;035116
1;035117
1;035118
1;035119
1;035120
1;035121
1;035122
1;035123
1;035124
1;035125
1;035126
1;035127
1;035128
1;035129
1;035130
1;035131
1;035132
1;035133
1;035134
1;035135
1;035136
1;035137
1;035138
1;035139
1;035140
1;035141
1;035142
1;035143
1;035144
1;035145
1;035146
1;035147
1;035148
1;035149
1;035150
1;099999
